model,location,target_type,forecast_date,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,target_end_date,model_type
ITWW-county_repro,PL,Deaths,2021-12-13,3,251.186956521739,30.3173913043478,220.869565217391,0,-0.559130434782609,-1,356,2022-01-01,mechanistic
ITWW-county_repro,DE,Cases,2021-12-13,4,21749.1652173913,6424.81739130435,0,15324.347826087,-0.298260869565217,0.9,38624,2022-01-08,mechanistic
ITWW-county_repro,PL,Cases,2021-12-13,4,105369.261304348,4237.60913043478,0,101131.652173913,-0.559130434782609,1,120156,2022-01-08,mechanistic
ITWW-county_repro,DE,Deaths,2021-12-13,4,329.640434782609,29.1186956521739,0,300.521739130435,-0.559130434782609,1,424,2022-01-08,mechanistic
ITWW-county_repro,PL,Deaths,2021-12-13,4,627.581304347826,45.19,0,582.391304347826,-0.559130434782609,1,783,2022-01-08,mechanistic
ITWW-county_repro,DE,Cases,2021-12-20,1,87165.7669565217,1153.46260869565,0,86012.3043478261,-0.559130434782609,1,90981,2021-12-25,mechanistic
ITWW-county_repro,PL,Cases,2021-12-20,1,30057.2017391304,891.375652173913,0,29165.8260869565,-0.559130434782609,1,33004,2021-12-25,mechanistic
ITWW-county_repro,DE,Deaths,2021-12-20,1,17.8321739130435,9.96260869565217,0,7.86956521739131,-0.0373913043478261,0.6,33,2021-12-25,mechanistic
ITWW-county_repro,PL,Deaths,2021-12-20,1,138.408695652174,11.1478260869565,127.260869565217,0,-0.559130434782609,-1,181,2021-12-25,mechanistic
ITWW-county_repro,DE,Cases,2021-12-20,2,51356.3421739131,2597.95086956522,0,48758.3913043478,-0.559130434782609,1,59529,2022-01-01,mechanistic
ITWW-county_repro,PL,Cases,2021-12-20,2,37384.5347826087,1404.49130434783,0,35980.0434782609,-0.559130434782609,1,41807,2022-01-01,mechanistic
ITWW-county_repro,DE,Deaths,2021-12-20,2,123.388695652174,11.3452173913044,0,112.04347826087,-0.559130434782609,1,165,2022-01-01,mechanistic
ITWW-county_repro,PL,Deaths,2021-12-20,2,768.519130434783,15.5626086956522,752.956521739131,0,-0.559130434782609,-1,826,2022-01-01,mechanistic
ITWW-county_repro,DE,Cases,2021-12-20,3,76413.8965217391,3751.50521739131,72662.3913043478,0,-0.559130434782609,-1,90671,2022-01-08,mechanistic
ITWW-county_repro,PL,Cases,2021-12-20,3,18415.9195652174,1864.00652173913,0,16551.9130434783,-0.559130434782609,1,24244,2022-01-08,mechanistic
ITWW-county_repro,DE,Deaths,2021-12-20,3,24.8213043478261,15.2126086956522,9.60869565217391,0,0.0495652173913044,-0.5,45,2022-01-08,mechanistic
ITWW-county_repro,PL,Deaths,2021-12-20,3,23.6169565217391,21.3995652173913,2.21739130434783,0,0.223478260869565,-0.3,25,2022-01-08,mechanistic
ITWW-county_repro,DE,Cases,2021-12-20,4,193740.253913043,4814.81913043478,188925.434782609,0,-0.559130434782609,-1,212101,2022-01-15,mechanistic
ITWW-county_repro,PL,Cases,2021-12-20,4,2312.46043478261,2309.15608695652,3.30434782608696,0,0.397391304347826,-0.1,76,2022-01-15,mechanistic
ITWW-county_repro,DE,Deaths,2021-12-20,4,23.1804347826087,21.3978260869565,0,1.78260869565217,0.310434782608696,0.2,21,2022-01-15,mechanistic
ITWW-county_repro,PL,Deaths,2021-12-20,4,526.918695652174,30.2665217391304,496.652173913044,0,-0.559130434782609,-1,649,2022-01-15,mechanistic
ITWW-county_repro,DE,Cases,2021-12-27,1,35841.7734782609,766.73,35075.0434782609,0,-0.559130434782609,-1,38662,2022-01-01,mechanistic
ITWW-county_repro,PL,Cases,2021-12-27,1,10213.1817391304,722.486086956522,0,9490.69565217391,-0.559130434782609,1,12456,2022-01-01,mechanistic
ITWW-county_repro,DE,Deaths,2021-12-27,1,138.854347826087,8.6804347826087,130.173913043478,0,-0.559130434782609,-1,170,2022-01-01,mechanistic
ITWW-county_repro,PL,Deaths,2021-12-27,1,660.346521739131,11.3030434782609,649.04347826087,0,-0.559130434782609,-1,698,2022-01-01,mechanistic
ITWW-county_repro,DE,Cases,2021-12-27,2,201997.983913044,1498.41869565217,200499.565217391,0,-0.559130434782609,-1,207906,2022-01-08,mechanistic
ITWW-county_repro,PL,Cases,2021-12-27,2,8543.70739130435,979.968260869565,7563.73913043478,0,-0.559130434782609,-1,12198,2022-01-08,mechanistic
ITWW-county_repro,DE,Deaths,2021-12-27,2,552.012608695652,8.57782608695652,543.434782608696,0,-0.559130434782609,-1,583,2022-01-08,mechanistic
ITWW-county_repro,PL,Deaths,2021-12-27,2,96.9895652173913,14.4678260869565,82.5217391304348,0,-0.472173913043478,-0.98,150,2022-01-08,mechanistic
ITWW-county_repro,DE,Cases,2021-12-27,3,343250.389565217,1937.69391304348,341312.695652174,0,-0.559130434782609,-1,351384,2022-01-15,mechanistic
ITWW-county_repro,PL,Cases,2021-12-27,3,36357.0217391304,1145.15217391304,35211.8695652174,0,-0.559130434782609,-1,40801,2022-01-15,mechanistic
ITWW-county_repro,DE,Deaths,2021-12-27,3,661.341739130435,9.42869565217391,651.913043478261,0,-0.559130434782609,-1,696,2022-01-15,mechanistic
ITWW-county_repro,PL,Deaths,2021-12-27,3,910.920434782609,17.79,893.130434782609,0,-0.559130434782609,-1,984,2022-01-15,mechanistic
ITWW-county_repro,DE,Cases,2021-12-27,4,627865.619130435,2249.79304347826,625615.826086957,0,-0.559130434782609,-1,637814,2022-01-22,mechanistic
ITWW-county_repro,PL,Cases,2021-12-27,4,135719.765652174,1242.80913043478,134476.956521739,0,-0.559130434782609,-1,140762,2022-01-22,mechanistic
ITWW-county_repro,DE,Deaths,2021-12-27,4,310.356956521739,11.1395652173913,299.217391304348,0,-0.559130434782609,-1,356,2022-01-22,mechanistic
ITWW-county_repro,PL,Deaths,2021-12-27,4,234.964347826087,21.7034782608696,213.260869565217,0,-0.559130434782609,-1,321,2022-01-22,mechanistic
ITWW-county_repro,DE,Cases,2022-01-03,1,110844.58173913,1187.4947826087,109657.086956522,0,-0.559130434782609,-1,115025,2022-01-08,mechanistic
ITWW-county_repro,PL,Cases,2022-01-03,1,3626.8547826087,633.376521739131,2993.47826086957,0,-0.472173913043478,-0.98,5756,2022-01-08,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-03,1,501.917826086957,7.65695652173913,494.260869565217,0,-0.559130434782609,-1,528,2022-01-08,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-03,1,256.518260869565,11.344347826087,0,245.173913043478,-0.559130434782609,1,295,2022-01-08,mechanistic
ITWW-county_repro,DE,Cases,2022-01-03,2,185069.479565217,2750.26217391304,182319.217391304,0,-0.559130434782609,-1,195098,2022-01-15,mechanistic
ITWW-county_repro,PL,Cases,2022-01-03,2,26695.4091304348,971.974347826087,25723.4347826087,0,-0.559130434782609,-1,30151,2022-01-15,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-03,2,361.11347826087,9.54826086956522,351.565217391304,0,-0.559130434782609,-1,394,2022-01-15,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-03,2,438.255217391304,15.5595652173913,422.695652173913,0,-0.559130434782609,-1,498,2022-01-15,mechanistic
ITWW-county_repro,DE,Cases,2022-01-03,3,411589.433913044,4323.86869565217,407265.565217391,0,-0.559130434782609,-1,428542,2022-01-22,mechanistic
ITWW-county_repro,PL,Cases,2022-01-03,3,123416.663478261,1250.31565217391,122166.347826087,0,-0.559130434782609,-1,128074,2022-01-22,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-03,3,158.852608695652,14.0265217391304,0,144.826086956522,-0.559130434782609,1,205,2022-01-22,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-03,3,124.206086956522,22.9017391304348,0,101.304347826087,-0.385217391304348,0.95,200,2022-01-22,mechanistic
ITWW-county_repro,DE,Cases,2022-01-03,4,680675.479565217,6289.0447826087,674386.434782609,0,-0.559130434782609,-1,706882,2022-01-29,mechanistic
ITWW-county_repro,PL,Cases,2022-01-03,4,263376.513478261,1477.68739130435,261898.826086957,0,-0.559130434782609,-1,269183,2022-01-29,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-03,4,351.107826086957,21.1947826086957,0,329.913043478261,-0.559130434782609,1,420,2022-01-29,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-03,4,120.123913043478,29.9065217391304,0,90.2173913043478,-0.298260869565217,0.9,199,2022-01-29,mechanistic
ITWW-county_repro,DE,Cases,2022-01-10,1,51825.1217391304,3058.46956521739,0,48766.652173913,-0.559130434782609,1,61601,2022-01-15,mechanistic
ITWW-county_repro,PL,Cases,2022-01-10,1,2013.65347826087,859.740434782609,0,1153.91304347826,-0.124347826086957,0.7,3732,2022-01-15,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-10,1,25.5413043478261,8.93260869565217,0,16.6086956521739,-0.211304347826087,0.8,48,2022-01-15,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-10,1,146.637826086957,11.9421739130435,134.695652173913,0,-0.559130434782609,-1,190,2022-01-15,mechanistic
ITWW-county_repro,DE,Cases,2022-01-10,2,14589.6752173913,9131.15347826087,0,5458.52173913044,0.0495652173913044,0.5,26668,2022-01-22,mechanistic
ITWW-county_repro,PL,Cases,2022-01-10,2,75637.9534782609,1385.69260869565,74252.2608695652,0,-0.559130434782609,-1,80704,2022-01-22,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-10,2,1105.53173913043,15.5752173913043,0,1089.95652173913,-0.559130434782609,1,1157,2022-01-22,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-10,2,754.073043478261,19.8991304347826,0,734.173913043478,-0.559130434782609,1,824,2022-01-22,mechanistic
ITWW-county_repro,DE,Cases,2022-01-10,3,27621.7456521739,22310.8760869565,0,5310.86956521739,0.136521739130435,0.4,39298,2022-01-29,mechanistic
ITWW-county_repro,PL,Cases,2022-01-10,3,199909.857391304,2010.11826086957,197899.739130435,0,-0.559130434782609,-1,207334,2022-01-29,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-10,3,2039.22217391304,39.3960869565217,0,1999.82608695652,-0.559130434782609,1,2166,2022-01-29,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-10,3,1045.11782608696,31.465652173913,0,1013.65217391304,-0.559130434782609,1,1156,2022-01-29,mechanistic
ITWW-county_repro,DE,Cases,2022-01-10,4,223164.622608696,48929.8834782609,0,174234.739130435,-0.472173913043478,0.98,348901,2022-02-05,mechanistic
ITWW-county_repro,PL,Cases,2022-01-10,4,191006.13173913,2690.91434782609,188315.217391304,0,-0.559130434782609,-1,201446,2022-02-05,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-10,4,3317.00260869565,90.3504347826087,0,3226.65217391304,-0.559130434782609,1,3581,2022-02-05,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-10,4,1048.02695652174,45.4617391304348,0,1002.5652173913,-0.559130434782609,1,1209,2022-02-05,mechanistic
ITWW-county_repro,DE,Cases,2022-01-17,1,41221.2586956522,3587.82391304348,37633.4347826087,0,-0.559130434782609,-1,55061,2022-01-22,mechanistic
ITWW-county_repro,PL,Cases,2022-01-17,1,51391.3330434783,1025.8547826087,50365.4782608696,0,-0.559130434782609,-1,55060,2022-01-22,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-17,1,738.786086956522,9.56869565217391,0,729.217391304348,-0.559130434782609,1,772,2022-01-22,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-17,1,758.986956521739,11.7260869565217,0,747.260869565217,-0.559130434782609,1,801,2022-01-22,mechanistic
ITWW-county_repro,DE,Cases,2022-01-17,2,84732.9482608696,11428.47,73304.4782608696,0,-0.385217391304348,-0.95,130755,2022-01-29,mechanistic
ITWW-county_repro,PL,Cases,2022-01-17,2,162430.051304348,1790.31217391304,160639.739130435,0,-0.559130434782609,-1,169736,2022-01-29,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-17,2,1442.7,17.5695652173913,0,1425.13043478261,-0.559130434782609,1,1500,2022-01-29,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-17,2,1315.62826086957,21.9326086956522,0,1293.69565217391,-0.559130434782609,1,1387,2022-01-29,mechanistic
ITWW-county_repro,DE,Cases,2022-01-17,3,27086.3917391304,26738.0004347826,348.391304347826,0,0.397391304347826,-0.1,8013,2022-02-05,mechanistic
ITWW-county_repro,PL,Cases,2022-01-17,3,137464.010434783,2870.35826086957,134593.652173913,0,-0.559130434782609,-1,150290,2022-02-05,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-17,3,2275.73130434783,42.2530434782609,0,2233.47826086957,-0.559130434782609,1,2400,2022-02-05,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-17,3,1579.21086956522,36.8630434782609,0,1542.34782608696,-0.559130434782609,1,1698,2022-02-05,mechanistic
ITWW-county_repro,DE,Cases,2022-01-17,4,335971.986086957,55877.2904347826,0,280094.695652174,-0.559130434782609,1,480422,2022-02-12,mechanistic
ITWW-county_repro,PL,Cases,2022-01-17,4,29526.2447826087,4285.76652173913,25240.4782608696,0,-0.385217391304348,-0.95,46747,2022-02-12,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-17,4,3160.42,92.4634782608696,0,3067.95652173913,-0.559130434782609,1,3427,2022-02-12,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-17,4,1950.43913043478,57.2652173913044,0,1893.17391304348,-0.559130434782609,1,2127,2022-02-12,mechanistic
ITWW-county_repro,DE,Cases,2022-01-24,1,59655.437826087,4672.09,0,54983.347826087,-0.559130434782609,1,75907,2022-01-29,mechanistic
ITWW-county_repro,PL,Cases,2022-01-24,1,68728.1730434783,2294.91217391304,0,66433.2608695652,-0.559130434782609,1,77241,2022-01-29,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-24,1,526.449130434783,8.71,0,517.739130434783,-0.559130434782609,1,556,2022-01-29,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-24,1,2021.72695652174,15.1182608695652,0,2006.60869565217,-0.559130434782609,1,2078,2022-01-29,mechanistic
ITWW-county_repro,DE,Cases,2022-01-24,2,333743.233913044,14132.9295652174,0,319610.304347826,-0.559130434782609,1,382097,2022-02-05,mechanistic
ITWW-county_repro,PL,Cases,2022-01-24,2,302065.089565217,8035.17652173913,0,294029.913043478,-0.559130434782609,1,330570,2022-02-05,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-24,2,1379.16913043478,14.6473913043478,0,1364.52173913043,-0.559130434782609,1,1434,2022-02-05,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-24,2,4284.40391304348,48.7517391304348,0,4235.65217391304,-0.559130434782609,1,4458,2022-02-05,mechanistic
ITWW-county_repro,DE,Cases,2022-01-24,3,1034491.01652174,33796.4947826087,0,1000694.52173913,-0.559130434782609,1,1143764,2022-02-12,mechanistic
ITWW-county_repro,PL,Cases,2022-01-24,3,797479.45,21936.0152173913,0,775543.434782609,-0.559130434782609,1,873811,2022-02-12,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-24,3,2296.81652173913,35.2513043478261,0,2261.5652173913,-0.559130434782609,1,2408,2022-02-12,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-24,3,8035.47086956522,146.992608695652,0,7888.47826086957,-0.559130434782609,1,8551,2022-02-12,mechanistic
ITWW-county_repro,DE,Cases,2022-01-24,4,2279817.29304348,73190.4234782609,0,2206626.86956522,-0.559130434782609,1,2500550,2022-02-19,mechanistic
ITWW-county_repro,PL,Cases,2022-01-24,4,1645298.93695652,53857.9369565218,0,1591441,-0.559130434782609,1,1825653,2022-02-19,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-24,4,3811.68608695652,80.2513043478261,0,3731.4347826087,-0.559130434782609,1,4063,2022-02-19,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-24,4,14415.5286956522,388.180869565217,0,14027.347826087,-0.559130434782609,1,15735,2022-02-19,mechanistic
ITWW-county_repro,DE,Cases,2022-01-31,1,121039.722173913,5086.98304347826,0,115952.739130435,-0.559130434782609,1,138571,2022-02-05,mechanistic
ITWW-county_repro,PL,Cases,2022-01-31,1,314815.470869565,3601.12304347826,0,311214.347826087,-0.559130434782609,1,327180,2022-02-05,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-31,1,409.486086956522,7.74695652173913,0,401.739130434783,-0.559130434782609,1,436,2022-02-05,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-31,1,954.017826086957,12.0178260869565,0,942,-0.559130434782609,1,994,2022-02-05,mechanistic
ITWW-county_repro,DE,Cases,2022-01-31,2,508745.279565217,12767.1491304348,0,495978.130434783,-0.559130434782609,1,552907,2022-02-12,mechanistic
ITWW-county_repro,PL,Cases,2022-01-31,2,713136.067826087,11644.5895652174,0,701491.47826087,-0.559130434782609,1,751278,2022-02-12,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-31,2,785.970434782609,11.3182608695652,0,774.652173913044,-0.559130434782609,1,825,2022-02-12,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-31,2,2408.16695652174,30.2539130434783,0,2377.91304347826,-0.559130434782609,1,2508,2022-02-12,mechanistic
ITWW-county_repro,DE,Cases,2022-01-31,3,1169421.4973913,25900.0626086957,0,1143521.43478261,-0.559130434782609,1,1256739,2022-02-19,mechanistic
ITWW-county_repro,PL,Cases,2022-01-31,3,1361317.59086957,29853.4604347826,0,1331464.13043478,-0.559130434782609,1,1454229,2022-02-19,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-31,3,1363.87608695652,19.9195652173913,0,1343.95652173913,-0.559130434782609,1,1433,2022-02-19,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-31,3,4500.56782608696,86.1330434782609,0,4414.4347826087,-0.559130434782609,1,4764,2022-02-19,mechanistic
ITWW-county_repro,DE,Cases,2022-01-31,4,1999000.23565217,48307.4530434783,0,1950692.7826087,-0.559130434782609,1,2158822,2022-02-26,mechanistic
ITWW-county_repro,PL,Cases,2022-01-31,4,2359891.14782609,68811.4956521739,0,2291079.65217391,-0.559130434782609,1,2563494,2022-02-26,mechanistic
ITWW-county_repro,DE,Deaths,2022-01-31,4,2151.24260869565,38.5469565217391,0,2112.69565217391,-0.559130434782609,1,2270,2022-02-26,mechanistic
ITWW-county_repro,PL,Deaths,2022-01-31,4,8380.18652173913,209.143043478261,0,8171.04347826087,-0.559130434782609,1,9028,2022-02-26,mechanistic
KITmetricslab-bivar_branching,DE,Cases,2021-07-05,1,761.818695652174,216.16652173913,545.652173913044,0,-0.211304347826087,-0.8,1402,2021-07-10,semi
KITmetricslab-bivar_branching,DE,Cases,2021-07-05,2,2527.80391304348,443.499565217391,2084.30434782609,0,-0.298260869565217,-0.9,4355,2021-07-17,semi
KITmetricslab-bivar_branching,DE,Cases,2021-07-05,3,3701.96391304348,768.224782608696,2933.73913043478,0,-0.211304347826087,-0.8,6730,2021-07-24,semi
KITmetricslab-bivar_branching,DE,Cases,2021-07-05,4,5851.18695652174,1276.40434782609,4574.78260869565,0,-0.211304347826087,-0.8,10736,2021-07-31,semi
KITmetricslab-bivar_branching,DE,Cases,2021-07-12,1,982.672173913043,407.193913043478,575.478260869565,0,-0.124347826086957,-0.7,1886,2021-07-17,semi
KITmetricslab-bivar_branching,DE,Cases,2021-07-12,2,1595.14260869565,950.273043478261,644.869565217391,0,0.0495652173913044,-0.5,2970,2021-07-24,semi
KITmetricslab-bivar_branching,DE,Cases,2021-07-12,3,2968.19130434783,1892.58260869565,1075.60869565217,0,0.0495652173913044,-0.5,5333,2021-07-31,semi
KITmetricslab-bivar_branching,DE,Cases,2021-07-12,4,4725.06782608696,3604.63304347826,1120.4347826087,0,0.136521739130435,-0.4,7014,2021-08-07,semi
Karlen-pypm,DE,Cases,2021-03-15,1,4839.60956521739,4016.52260869565,823.086956521739,0,0.223478260869565,-0.3,6543,2021-03-20,mechanistic
Karlen-pypm,DE,Deaths,2021-03-15,1,118.571739130435,98.6586956521739,0,19.9130434782609,0.223478260869565,0.3,162,2021-03-20,mechanistic
Karlen-pypm,DE,Cases,2021-03-15,2,8867.39086956522,7666.82565217391,1200.5652173913,0,0.223478260869565,-0.3,11165,2021-03-27,mechanistic
Karlen-pypm,DE,Deaths,2021-03-15,2,200.871304347826,108.958260869565,0,91.9130434782609,-0.0373913043478261,0.6,376,2021-03-27,mechanistic
Karlen-pypm,DE,Cases,2021-03-15,3,28402.2673913044,13740.5282608696,0,14661.7391304348,-0.124347826086957,0.7,51588,2021-04-03,mechanistic
Karlen-pypm,DE,Deaths,2021-03-15,3,405.732608695652,140.123913043478,0,265.608695652174,-0.211304347826087,0.8,727,2021-04-03,mechanistic
Karlen-pypm,DE,Cases,2021-03-15,4,52025.1843478261,23679.8365217391,0,28345.347826087,-0.124347826086957,0.7,95397,2021-04-10,mechanistic
Karlen-pypm,DE,Deaths,2021-03-15,4,472.889565217391,196.411304347826,0,276.478260869565,-0.124347826086957,0.7,893,2021-04-10,mechanistic
Karlen-pypm,DE,Cases,2021-03-22,1,7274.26130434783,6544.39173913044,729.869565217391,0,0.223478260869565,-0.3,8007,2021-03-27,mechanistic
Karlen-pypm,DE,Deaths,2021-03-22,1,122.690869565217,75.2126086956522,0,47.4782608695652,0.0495652173913044,0.5,230,2021-03-27,mechanistic
Karlen-pypm,DE,Cases,2021-03-22,2,33569.2104347826,11532.9495652174,0,22036.2608695652,-0.211304347826087,0.8,62810,2021-04-03,mechanistic
Karlen-pypm,DE,Deaths,2021-03-22,2,322.141739130435,114.359130434783,0,207.782608695652,-0.211304347826087,0.8,573,2021-04-03,mechanistic
Karlen-pypm,DE,Cases,2021-03-22,3,66438.5104347826,21743.9452173913,0,44694.5652173913,-0.211304347826087,0.8,118733,2021-04-10,mechanistic
Karlen-pypm,DE,Deaths,2021-03-22,3,398.636956521739,173.897826086957,0,224.739130434783,-0.124347826086957,0.7,733,2021-04-10,mechanistic
Karlen-pypm,DE,Cases,2021-03-22,4,122780.464347826,37824.4208695652,0,84956.0434782609,-0.298260869565217,0.9,210457,2021-04-17,mechanistic
